SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
050,4,9,02,060,Alaska,Bristol Bay Borough,997,997,1002,1034,991,5,32,-43,3,14,14,3,9,3,0,5,11,0,0,0,5,25,-55,5,25,-55,0,2,1,16,16,16,16,13.752455796,13.827160494,8.8408644401,2.962962963,4.9115913556,10.864197531,0,0,24.557956778,-54.32098765,24.557956778,-54.32098765
050,4,9,02,068,Alaska,Denali Borough,1826,1826,1834,1844,1875,8,10,31,7,22,20,3,2,0,4,20,20,2,0,10,1,-16,2,3,-16,12,1,6,-1,36,36,36,36,11.963023382,10.755579457,1.0875475802,0,10.875475802,10.755579457,0,5.3777897284,-8.700380642,1.0755579457,-8.700380642,6.4533476741
050,4,9,02,070,Alaska,Dillingham Census Area,4847,4847,4868,4989,5034,21,121,45,25,123,124,10,21,19,15,102,105,0,0,1,5,21,-63,5,21,-62,1,-2,2,52,52,51,51,24.956883433,24.743090891,4.2609313178,3.7912800559,20.695952115,20.951810835,0,0.1995410556,4.2609313178,-12.5710865,4.2609313178,-12.37154545
050,4,9,02,090,Alaska,Fairbanks North Star Borough,97581,97581,98267,99286,100272,686,1019,986,421,1704,1591,67,408,382,354,1296,1209,120,151,682,214,-479,-903,334,-328,-221,-2,51,-2,4313,4313,4436,4482,17.251066802,15.945238978,4.1305371217,3.8284608986,13.120529681,12.11677808,1.5287036896,6.8351055833,-4.849331572,-9.050000501,-3.320627882,-2.214894918
050,4,9,02,100,Alaska,Haines Borough,2508,2508,2502,2555,2552,-6,53,-3,3,25,27,6,6,13,-3,19,14,0,0,0,-2,30,-16,-2,30,-16,-1,4,-1,0,0,0,0,9.8872849516,10.573722342,2.3729483884,5.0910514979,7.5143365632,5.4826708439,0,0,11.864741942,-6.265909536,11.864741942,-6.265909536
050,4,9,02,105,Alaska,Hoonah-Angoon Census Area,2150,2150,2149,2120,2129,-1,-29,9,5,25,22,7,9,12,-2,16,10,0,0,0,1,-50,0,1,-50,0,0,5,-1,0,0,0,0,11.712344811,10.355377736,4.2164441321,5.648387856,7.4959006793,4.70698988,0,0,-23.42468962,0,-23.42468962,0
050,4,9,02,110,Alaska,Juneau City and Borough,31275,31275,31418,32240,32556,143,822,316,101,408,430,25,131,129,76,277,301,13,61,74,55,471,-54,68,532,20,-1,13,-5,887,887,913,893,12.818498853,13.272424224,4.1157435044,3.9817272671,8.7027553489,9.2906969566,1.9164912501,2.2840916106,14.797825882,-1.666769554,16.714317132,0.6173220569
050,4,9,02,122,Alaska,Kenai Peninsula Borough,55400,55400,55594,56426,56900,194,832,474,183,701,691,70,382,399,113,319,292,14,40,51,68,459,132,82,499,183,-1,14,-1,1722,1722,1728,1685,12.51562221,12.194906729,6.8202106767,7.0416321056,5.6954115337,5.1532746237,0.714158186,0.9000582391,8.1949651848,2.3295625011,8.9091233708,3.2296207402
050,4,9,02,130,Alaska,Ketchikan Gateway Borough,13477,13477,13542,13685,13779,65,143,94,48,182,184,11,86,85,37,96,99,15,47,61,13,-1,-67,28,46,-6,0,1,1,246,246,304,306,13.369082161,13.399359161,6.3172586036,6.1899213516,7.0518235575,7.2094378095,3.4524552834,4.4421788523,-0.073456495,-4.879114477,3.378998788,-0.436935625
050,4,9,02,150,Alaska,Kodiak Island Borough,13592,13592,13631,13913,14239,39,282,326,59,231,228,12,43,37,47,188,191,31,92,164,-38,-2,-27,-7,90,137,-1,4,-2,336,336,396,401,16.773162939,16.197783461,3.1222770839,2.628587667,13.650885855,13.569195794,6.6802207377,11.651037226,-0.14522219,-1.918158568,6.5349985478,9.7328786587
050,4,9,02,164,Alaska,Lake and Peninsula Borough,1631,1631,1634,1661,1654,3,27,-7,12,28,33,4,6,6,8,22,27,0,0,0,-5,5,-35,-5,5,-35,0,0,1,37,37,37,37,16.995447648,19.909502262,3.6418816388,3.6199095023,13.353566009,16.28959276,0,0,3.0349013657,-21.11613876,3.0349013657,-21.11613876
050,4,9,02,170,Alaska,Matanuska-Susitna Borough,88995,88995,89777,91930,93925,782,2153,1995,334,1350,1338,96,443,425,238,907,913,17,47,80,509,1169,989,526,1216,1069,18,30,13,1370,1370,1366,1319,14.859086331,14.398321272,4.8759816628,4.5734578031,9.9831046685,9.8248634688,0.5173163389,0.8608861747,12.86686809,10.642705335,13.384184429,11.50359151
050,4,9,02,180,Alaska,Nome Census Area,9492,9492,9548,9892,9915,56,344,23,59,259,247,14,75,68,45,184,179,1,1,4,13,135,-162,14,136,-158,-3,24,2,219,219,234,231,26.646090535,24.940677538,7.7160493827,6.8662594032,18.930041152,18.074418135,0.1028806584,0.403897612,13.888888889,-16.35785328,13.991769547,-15.95395567
050,4,9,02,185,Alaska,North Slope Borough,9430,9430,9462,9536,9643,32,74,107,46,179,163,15,31,22,31,148,141,1,2,2,1,-79,-33,2,-77,-31,-1,3,-3,2652,2652,2655,2655,18.844088851,16.997757964,3.2635014212,2.2941759216,15.58058743,14.703582043,0.2105484788,0.2085614474,-8.316664912,-3.441263882,-8.106116433,-3.232702435
050,4,9,02,188,Alaska,Northwest Arctic Borough,7523,7523,7535,7727,7810,12,192,83,47,231,235,9,35,31,38,196,204,0,3,3,-25,-18,-125,-25,-15,-122,-1,11,1,382,382,376,376,30.271261958,30.250370084,4.5865548421,3.9904743515,25.684707116,26.259895733,0.3931332722,0.3861749372,-2.358799633,-16.09062239,-1.965666361,-15.70444745
050,4,9,02,195,Alaska,Petersburg Census Area,3815,3819,3827,3842,3844,8,15,2,11,51,46,0,15,29,11,36,17,0,2,2,-1,-29,-18,-1,-27,-16,-2,6,1,43,43,45,45,13.300299909,11.969815249,3.9118529143,7.5461878741,9.3884469944,4.4236273744,0.5215803886,0.5204267499,-7.562915634,-4.683840749,-7.041335246,-4.163413999
050,4,9,02,198,Alaska,Prince of Wales-Hyder Census Area,5559,5559,5596,5755,5751,37,159,-4,17,78,79,0,6,26,17,72,53,1,2,3,20,77,-57,21,79,-54,-1,8,-3,50,50,50,50,13.74328253,13.731965931,1.0571755792,4.5193811924,12.686106951,9.2125847384,0.3523918597,0.5214670607,13.5670866,-9.907874153,13.91947846,-9.386407092
050,4,9,02,220,Alaska,Sitka City and Borough,8881,8881,8908,8914,9046,27,6,132,26,116,105,13,55,43,13,61,62,7,16,34,9,-76,36,16,-60,70,-2,5,0,255,255,250,260,13.017618674,11.692650334,6.1721467849,4.7884187082,6.8454718887,6.9042316258,1.7955336101,3.7861915367,-8.528784648,4.008908686,-6.733251038,7.7951002227
050,4,9,02,230,Alaska,Skagway Municipality,968,968,960,939,959,-8,-21,20,1,8,8,7,17,20,-6,-9,-12,0,2,2,-3,-15,30,-3,-13,32,1,1,0,32,32,32,32,8.4254870985,8.4299262381,17.904160084,21.074815595,-9.478672986,-12.64488936,2.1063717746,2.1074815595,-15.79778831,31.612223393,-13.69141654,33.719704953
050,4,9,02,240,Alaska,Southeast Fairbanks Census Area,7029,7029,7067,7126,7144,38,59,18,33,117,113,14,36,38,19,81,75,4,2,17,15,-25,-75,19,-23,-58,0,1,1,369,369,373,373,16.487000634,15.837421163,5.072923272,5.3258584443,11.414077362,10.511562719,0.2818290707,2.382620883,-3.522863383,-10.51156272,-3.241034313,-8.128941836
050,4,9,02,261,Alaska,Valdez-Cordova Census Area,9636,9636,9674,9730,9717,38,56,-13,29,121,125,15,42,39,14,79,86,3,13,22,21,-51,-120,24,-38,-98,0,15,-1,201,201,202,202,12.471655329,12.855453283,4.329004329,4.0109014244,8.1426509998,8.8445518589,1.3399299114,2.2625597779,-5.256648114,-12.34123515,-3.916718202,-10.07867537
050,4,9,02,270,Alaska,Wade Hampton Census Area,7459,7459,7462,7648,7809,3,186,161,57,240,254,16,54,54,41,186,200,0,0,0,-39,2,-39,-39,2,-39,1,-2,0,9,9,10,10,31.767041694,32.865368441,7.1475843812,6.9871255742,24.619457313,25.878242867,0,0,0.2647253475,-5.046257359,0.2647253475,-5.046257359
050,4,9,02,275,Alaska,Wrangell City and Borough,2369,2365,2371,2383,2403,6,12,20,6,28,28,0,18,36,6,10,-8,0,-1,-1,1,4,28,1,3,27,-1,-1,1,19,19,20,19,11.77955406,11.700793982,7.572570467,15.043877977,4.2069835928,-3.343083995,-0.420698359,-0.417885499,1.6827934371,11.700793982,1.2620950778,11.282908483
050,4,9,02,282,Alaska,Yakutat City and Borough,662,662,660,662,668,-2,2,6,1,11,8,2,0,0,-1,11,8,1,2,2,-2,-14,-4,-1,-12,-2,0,3,0,18,18,30,30,16.641452345,12.030075188,0,0,16.641452345,12.030075188,3.0257186082,3.007518797,-21.18003026,-6.015037594,-18.15431165,-3.007518797
050,4,9,02,290,Alaska,Yukon-Koyukuk Census Area,5588,5588,5588,5748,5770,0,160,22,21,93,98,9,29,30,12,64,68,0,0,0,-5,48,-45,-5,48,-45,-7,48,-1,31,31,31,31,16.407904023,17.016843202,5.1164431898,5.2092377149,11.291460833,11.807605487,0,0,8.4685956246,-7.813856572,8.4685956246,-7.813856572
040,4,8,04,000,Arizona,Arizona,6392017,6392015,6410810,6467315,6553255,18795,56505,85940,21618,84984,87297,11041,47480,48137,10577,37504,39160,2341,10156,12293,5718,8085,34456,8059,18241,46749,159,760,31,139384,140314,146668,149267,13.198194613,13.409090385,7.3737442368,7.3939927361,5.8244503761,6.0150976493,1.5772482407,1.8882429878,1.2556175686,5.2925486365,2.8328658093,7.1807916243
050,4,8,04,001,Arizona,Apache County,71518,71518,71676,72327,73195,158,651,868,305,1110,1180,152,605,553,153,505,627,4,12,13,2,146,230,6,158,243,-1,-12,-2,941,941,941,941,15.416345493,16.217479144,8.4026027236,7.6002253955,7.0137427692,8.6172537486,0.1666631945,0.1786671431,2.0277355333,3.1610340704,2.1943987278,3.3397012136
050,4,8,04,003,Arizona,Cochise County,131346,131346,131627,132770,132088,281,1143,-682,426,1719,1771,305,1170,1160,121,549,611,86,75,426,79,532,-1729,165,607,-1303,-5,-13,10,6271,6080,6777,7409,13.003173258,13.373203754,8.8503273486,8.7594107031,4.1528459097,4.6137930514,0.5673286762,3.2168180685,4.0242514098,-13.05605268,4.591580086,-9.839234609
050,4,8,04,005,Arizona,Coconino County,134421,134420,134611,134105,136011,191,-506,1906,441,1769,1788,181,700,725,260,1069,1063,34,80,92,-105,-1679,747,-71,-1599,839,2,24,4,8834,8847,8574,10187,13.166316855,13.238756682,5.2099614463,5.368064091,7.9563554087,7.8706925913,0.5954241653,0.6811888226,-12.49646467,5.5309570703,-11.9010405,6.2121458929
050,4,8,04,007,Arizona,Gila County,53597,53597,53544,53495,53144,-53,-49,-351,171,625,663,165,633,662,6,-8,1,5,18,19,-43,-40,-368,-38,-22,-349,-21,-19,-3,917,969,942,943,11.677986528,12.434475192,11.827464756,12.415720327,-0.149478228,0.0187548645,0.336326012,0.3563424263,-0.747391138,-6.901790152,-0.411065126,-6.545447726
050,4,8,04,009,Arizona,Graham County,37220,37220,36847,37150,37416,-373,303,266,135,571,598,82,277,249,53,294,349,1,0,1,-439,20,-80,-438,20,-79,12,-11,-4,3751,3502,3761,3683,15.433058097,16.039481801,7.486790005,6.6786471046,7.9462680919,9.3608346968,0,0.0268218759,0.5405624552,-2.145750074,0.5405624552,-2.118928198
050,4,8,04,011,Arizona,Greenlee County,8437,8437,8347,8615,8802,-90,268,187,22,118,128,21,38,41,1,80,87,2,13,14,-97,174,85,-95,187,99,4,1,1,35,43,40,34,13.913453602,14.698283286,4.4806037024,4.7080438652,9.4328498998,9.9902394213,1.5328381087,1.6076247345,20.516448532,9.7605787449,22.049286641,11.368203479
050,4,8,04,012,Arizona,La Paz County,20489,20489,20465,20484,20281,-24,19,-203,42,183,161,44,248,227,-2,-65,-66,6,17,18,-18,69,-156,-12,86,-138,-10,-2,1,388,388,468,367,8.9379472026,7.8989329081,12.112627903,11.137004784,-3.1746807,-3.238071875,0.8303011063,0.8831105115,3.3700456666,-7.653624433,4.2003467728,-6.770513921
050,4,8,04,013,Arizona,Maricopa County,3817117,3817117,3823563,3868525,3942169,6446,44962,73644,13489,52903,54434,5842,25570,26041,7647,27333,28393,1748,8134,9089,-2924,9185,35982,-1176,17319,45071,-25,310,180,53177,53177,52949,53994,13.755172848,13.938326095,6.648389878,6.6680374369,7.1067829697,7.2702886581,2.1149004016,2.3273220024,2.3881682061,9.2135218714,4.5030686076,11.540843874
050,4,8,04,015,Arizona,Mohave County,200186,200186,200380,202592,203334,194,2212,742,537,2031,2113,637,2616,2610,-100,-585,-497,-14,-37,-27,344,2726,1276,330,2689,1249,-36,108,-10,2629,2660,4087,4693,10.080104821,10.410764524,12.983532355,12.859486704,-2.903427533,-2.448722181,-0.183635588,-0.133029173,13.529475993,6.2868601666,13.345840406,6.1538309938
050,4,8,04,017,Arizona,Navajo County,107449,107449,107608,107174,107094,159,-434,-80,442,1656,1717,202,840,850,240,816,867,20,48,55,-103,-1296,-1011,-83,-1248,-956,2,-2,9,2227,2245,2151,2059,15.420286616,16.026658204,7.8218845155,7.9339892098,7.5984021007,8.092668994,0.4469648295,0.5133757724,-12.0680504,-9.436780107,-11.62108557,-8.923404335
050,4,8,04,019,Arizona,Pima County,980263,980263,981915,987573,992394,1652,5658,4821,3007,11874,12061,1909,8427,8611,1098,3447,3450,345,1420,1893,291,848,-434,636,2268,1459,-82,-57,-88,24139,24235,26015,25576,12.057956179,12.183031333,8.5575540445,8.6981247667,3.500402135,3.4849065666,1.4419991389,1.9121530813,0.8611375139,-0.438391145,2.3031366528,1.4737619364
050,4,8,04,021,Arizona,Pinal County,375770,375770,385812,383553,387365,10042,-2259,3812,1225,4736,4919,550,2235,2263,675,2501,2656,36,175,202,9017,-5344,1043,9053,-5169,1245,314,409,-89,26245,27945,27828,27772,12.311451652,12.761409125,5.8099861574,5.8709227181,6.5014654943,6.8904864071,0.4549206164,0.5240505475,-13.89197585,2.7058649558,-13.43705523,3.2299155033
050,4,8,04,023,Arizona,Santa Cruz County,47420,47420,47380,47448,47303,-40,68,-145,166,698,713,72,303,324,94,395,389,-14,-32,-26,-125,-289,-514,-139,-321,-540,5,-6,6,384,377,386,524,14.721390307,15.049973087,6.3905175687,6.8389779527,8.330872738,8.2109951346,-0.674906146,-0.548806873,-6.09524613,-10.84948972,-6.770152276,-11.39829659
050,4,8,04,025,Arizona,Yavapai County,211033,211033,210249,211130,212637,-784,881,1507,471,1784,1865,560,2463,2416,-89,-679,-551,25,93,116,-704,1402,1964,-679,1495,2080,-16,65,-22,3525,2635,3610,3628,8.4674366781,8.8020067632,11.690188643,11.402492407,-3.222751964,-2.600485644,0.4414078537,0.5474706619,6.6543420531,9.2692446557,7.0957499069,9.8167153176
050,4,8,04,027,Arizona,Yuma County,195751,195750,196786,200374,200022,1036,3588,-352,739,3207,3186,319,1355,1405,420,1852,1781,57,140,408,543,1631,-2579,600,1771,-2171,16,-35,38,5921,6270,8139,7457,16.149662604,15.914244898,6.8234464699,7.0180521284,9.3262161346,8.8961927692,0.7050055393,2.0379823974,8.2133145332,-12.88224658,8.9183200725,-10.84426418
040,3,7,05,000,Arkansas,Arkansas,2915918,2915919,2922750,2938582,2949131,6831,15832,10549,9377,38088,37877,6479,28888,29223,2898,9200,8654,745,2641,3241,3180,3756,-1452,3925,6397,1789,8,235,106,78931,80196,81371,81295,12.996363284,12.866455957,9.8571450994,9.9267746237,3.1392181845,2.939681333,0.9011603506,1.1009368154,1.2816199458,-0.493230563,2.1827802964,0.607706252
050,3,7,05,001,Arkansas,Arkansas County,19019,19018,18991,18855,18892,-27,-136,37,71,235,234,77,245,228,-6,-10,6,3,15,16,-24,-132,17,-21,-117,33,0,-9,-2,247,247,247,247,12.41874967,12.398336292,12.947207102,12.080430233,-0.528457433,0.3179060588,0.7926861491,0.84774949,-6.975638112,0.9007338332,-6.182951963,1.7484833232
050,3,7,05,003,Arkansas,Ashley County,21853,21853,21820,21645,21524,-33,-175,-121,62,275,283,62,233,253,0,42,30,1,2,2,-31,-225,-154,-30,-223,-152,-3,6,1,191,191,191,191,12.653859427,13.111260395,10.721269987,11.721374134,1.9325894398,1.389886261,0.0920280686,0.0926590841,-10.35315771,-7.134749473,-10.26112964,-7.042090389
050,3,7,05,005,Arkansas,Baxter County,41513,41513,41547,41261,41048,34,-286,-213,89,331,363,136,666,675,-47,-335,-312,0,-7,-6,82,47,108,82,40,102,-1,9,-3,595,595,595,595,7.9943966766,8.8204206101,16.085402377,16.401608573,-8.0910057,-7.581187962,-0.169065791,-0.145792076,1.1351560236,2.6242573716,0.9660902328,2.4784652954
050,3,7,05,007,Arkansas,Benton County,221339,221344,222908,227535,232268,1564,4627,4733,781,3249,3234,304,1548,1518,477,1701,1716,77,328,349,970,2539,2624,1047,2867,2973,40,59,44,2061,2061,2145,2145,14.425798603,14.066893865,6.8732336833,6.6028277327,7.5525649194,7.4640661327,1.4563440879,1.5180414221,11.273346461,11.413583643,12.729690549,12.931625066
050,3,7,05,009,Arkansas,Boone County,36903,36903,36927,37088,37327,24,161,239,82,431,424,74,419,440,8,12,-16,4,8,12,16,159,245,20,167,257,-4,-18,-2,465,465,465,465,11.646287915,11.395551972,11.322029318,11.825572801,0.3242585962,-0.430020829,0.2161723975,0.3225156219,4.2964264001,6.5846939461,4.5125987975,6.907209568
050,3,7,05,011,Arkansas,Bradley County,11508,11508,11494,11476,11397,-14,-18,-79,37,138,150,57,139,152,-20,-1,-2,7,27,30,0,-38,-109,7,-11,-79,-1,-6,2,220,224,245,239,12.015672616,13.115900844,12.102742708,13.290779522,-0.087070091,-0.174878678,2.3508924684,2.6231801688,-3.308663474,-9.530887946,-0.957771006,-6.907707778
050,3,7,05,013,Arkansas,Calhoun County,5368,5368,5326,5281,5307,-42,-45,26,10,37,37,20,42,40,-10,-5,-3,0,2,2,-29,-73,27,-29,-71,29,-3,31,0,175,175,175,175,6.9765249364,6.989044201,7.9192985764,7.5557234605,-0.94277364,-0.56667926,0.377109456,0.377786173,-13.76449514,5.1001133359,-13.38738569,5.4778995089
050,3,7,05,015,Arkansas,Carroll County,27446,27446,27549,27467,27610,103,-82,143,81,310,309,41,286,294,40,24,15,2,11,12,61,-106,117,63,-95,129,0,-11,-1,230,230,230,230,11.269448888,11.22065472,10.396975425,10.675962743,0.8724734623,0.5446919767,0.3998836702,0.4357535813,-3.853424458,4.2485974182,-3.453540788,4.6843509995
050,3,7,05,017,Arkansas,Chicot County,11800,11800,11787,11676,11433,-13,-111,-243,34,169,162,45,166,178,-11,3,-16,0,1,1,-1,-115,-233,-1,-114,-232,-1,0,5,722,726,731,725,14.405659975,14.020511489,14.149938201,15.405253364,0.2557217747,-1.384741875,0.0852405916,0.0865463672,-9.802668031,-20.16530356,-9.717427439,-20.07875719
050,3,7,05,019,Arkansas,Clark County,22995,22995,22954,22986,22936,-41,32,-50,68,240,235,60,233,258,8,7,-23,3,9,10,-51,14,-35,-48,23,-25,-1,2,-2,2612,2611,2772,2769,10.448410971,10.234745873,10.143665651,11.236444406,0.30474532,-1.001698532,0.3918154114,0.435521101,0.60949064,-1.524323853,1.0013060514,-1.088802752
050,3,7,05,021,Arkansas,Clay County,16083,16083,16078,15877,15684,-5,-201,-193,25,102,147,39,220,227,-14,-118,-80,1,1,1,13,-78,-112,14,-77,-111,-5,-6,-2,125,125,125,125,6.3839774683,9.3152941922,13.769363167,14.384842052,-7.385385699,-5.06954786,0.0625880144,0.0633693482,-4.881865123,-7.097367004,-4.819277108,-7.033997655
050,3,7,05,023,Arkansas,Cleburne County,25970,25970,26002,25943,25808,32,-59,-135,67,265,242,79,348,360,-12,-83,-118,0,-4,-2,48,48,-11,48,44,-13,-4,-20,-4,339,339,339,339,10.203099432,9.3524762807,13.398787179,13.912774632,-3.195687747,-4.560298352,-0.154009048,-0.077293192,1.8481085764,-0.425112558,1.6940995283,-0.502405751
050,3,7,05,025,Arkansas,Cleveland County,8689,8689,8691,8682,8627,2,-9,-55,23,89,90,38,79,93,-15,10,-3,0,1,2,19,-20,-54,19,-19,-52,-2,0,0,52,52,52,52,10.245783687,10.399214282,9.0945720371,10.745854758,1.1512116503,-0.346640476,0.115121165,0.2310936507,-2.302423301,-6.239528569,-2.187302135,-6.008434918
050,3,7,05,027,Arkansas,Columbia County,24552,24552,24760,24697,24473,208,-63,-224,63,293,310,52,285,307,11,8,3,1,6,8,191,-78,-239,192,-72,-231,5,1,4,1315,1564,1638,1638,11.848676628,12.609314623,11.525163273,12.487288997,0.323513355,0.1220256254,0.2426350163,0.3254016677,-3.154255212,-9.721374822,-2.911620195,-9.395973154
050,3,7,05,029,Arkansas,Conway County,21273,21271,21253,21192,21287,-18,-61,95,57,282,265,60,237,200,-3,45,65,5,19,21,-20,-116,10,-15,-97,31,0,-9,-1,286,286,286,286,13.287784191,12.476753219,11.167393097,9.416417524,2.1203910944,3.0603356953,0.8952762398,0.98872384,-5.465897043,0.4708208762,-4.570620803,1.4595447162
050,3,7,05,031,Arkansas,Craighead County,96443,96443,96705,98308,99735,262,1603,1427,337,1347,1385,209,847,859,128,500,526,15,58,66,113,1026,823,128,1084,889,6,19,12,3579,3583,3620,3623,13.814463651,13.986861439,8.6866003805,8.6748837374,5.1278632707,5.3119777018,0.5948321394,0.666521917,10.522375431,8.3113263281,11.117207571,8.9778482451
050,3,7,05,033,Arkansas,Crawford County,61948,61948,62013,61863,61946,65,-150,83,186,713,758,125,576,577,61,137,181,3,-16,-8,2,-254,-87,5,-270,-95,-1,-17,-3,540,540,540,540,11.511511512,12.244667189,9.2996222028,9.320808665,2.2118893087,2.923858524,-0.258322839,-0.129231316,-4.100875069,-1.405390561,-4.359197908,-1.534621877
050,3,7,05,035,Arkansas,Crittenden County,50902,50902,50952,50491,50021,50,-461,-470,203,803,811,77,479,518,126,324,293,3,2,3,-77,-800,-777,-74,-798,-774,-2,13,11,701,701,701,701,15.831550723,16.137376632,9.4437270191,10.307226998,6.387823704,5.8301496339,0.0394310105,0.0596943649,-15.77240421,-15.4608405,-15.7329732,-15.40114613
050,3,7,05,037,Arkansas,Cross County,17870,17870,17841,17761,17683,-29,-80,-78,52,225,229,23,202,209,29,23,20,0,-1,-1,-54,-103,-97,-54,-104,-98,-4,1,0,225,225,225,225,12.63973934,12.921792123,11.347677097,11.793251326,1.2920622437,1.1285407967,-0.056176619,-0.05642704,-5.786191787,-5.473422864,-5.842368406,-5.529849904
050,3,7,05,039,Arkansas,Dallas County,8116,8116,8073,8079,7987,-43,6,-92,23,90,84,22,88,80,1,2,4,0,-4,-3,-40,-5,-93,-40,-9,-96,-4,13,0,405,405,405,405,11.144130758,10.45686543,10.896483408,9.9589194572,0.2476473502,0.4979459729,-0.4952947,-0.37345948,-0.619118375,-11.57724387,-1.114413076,-11.95070335
050,3,7,05,041,Arkansas,Desha County,13008,13008,12970,12713,12545,-38,-257,-168,45,181,169,45,170,193,0,11,-24,0,1,1,-39,-274,-147,-39,-273,-146,1,5,2,56,56,56,56,14.094926605,13.381898804,13.238328856,15.2822868,0.8565977495,-1.900387996,0.0778725227,0.0791828332,-21.33707121,-11.63987647,-21.25919869,-11.56069364
